code,rt_date,rt_time,rt_last,rt_last_vol,rt_oi_change,rt_nature
RB.SHF,20181026,141642,4231,224,-96,2
RB.SHF,20181026,141642,4231,64,-32,2
RB.SHF,20181026,141643,4231,58,-52,2
RB.SHF,20181026,141644,4230,144,-110,5
RB.SHF,20181026,141644,4230,106,-2,5
RB.SHF,20181026,141645,4231,26,-10,2
RB.SHF,20181026,141645,4231,20,2,4
RB.SHF,20181026,141646,4230,24,12,1
RB.SHF,20181026,141646,4230,216,-100,5
RB.SHF,20181026,141647,4231,4,2,4
RB.SHF,20181026,141647,4230,38,14,1
RB.SHF,20181026,141648,4230,34,8,1
RB.SHF,20181026,141648,4231,132,64,4
RB.SHF,20181026,141649,4230,68,24,4
RB.SHF,20181026,141649,4230,4,-4,8
RB.SHF,20181026,141650,4230,8,2,1
RB.SHF,20181026,141650,4231,350,266,4
RB.SHF,20181026,141651,4231,36,6,1
RB.SHF,20181026,141651,4231,36,-26,5
RB.SHF,20181026,141652,4231,18,-18,8
RB.SHF,20181026,141652,4231,72,2,1
RB.SHF,20181026,141653,4231,30,16,1
RB.SHF,20181026,141653,4232,56,42,4
RB.SHF,20181026,141654,4231,232,56,1
RB.SHF,20181026,141654,4231,36,-18,5
RB.SHF,20181026,141655,4231,112,-52,5
RB.SHF,20181026,141655,4231,66,-60,5
RB.SHF,20181026,141656,4231,16,-6,5
RB.SHF,20181026,141656,4231,54,-12,5
RB.SHF,20181026,141657,4231,74,-18,5
RB.SHF,20181026,141657,4232,92,36,4
RB.SHF,20181026,141658,4231,10,0,3
RB.SHF,20181026,141658,4232,66,-26,2
RB.SHF,20181026,141659,4231,48,0,3
RB.SHF,20181026,141659,4231,20,-12,5
RB.SHF,20181026,141700,4231,14,-6,5
RB.SHF,20181026,141700,4232,58,-18,2
RB.SHF,20181026,141701,4231,82,-6,5
RB.SHF,20181026,141701,4231,20,0,3
RB.SHF,20181026,141702,4232,152,18,4
RB.SHF,20181026,141702,4231,72,-20,5
RB.SHF,20181026,141703,4231,528,-6,5
RB.SHF,20181026,141703,4231,312,-36,5
RB.SHF,20181026,141704,4231,56,16,4
RB.SHF,20181026,141704,4231,216,104,4
RB.SHF,20181026,141705,4231,26,26,7
RB.SHF,20181026,141705,4231,50,30,4
RB.SHF,20181026,141706,4231,44,38,1
RB.SHF,20181026,141706,4232,38,4,4
RB.SHF,20181026,141707,4231,6,-6,8
RB.SHF,20181026,141707,4232,36,-24,2
RB.SHF,20181026,141708,4231,62,-18,5
RB.SHF,20181026,141708,4231,166,34,1
RB.SHF,20181026,141709,4231,206,-10,2
RB.SHF,20181026,141709,4231,42,0,3
RB.SHF,20181026,141710,4231,44,-10,5
RB.SHF,20181026,141710,4231,56,-52,5
RB.SHF,20181026,141711,4231,42,-16,5
RB.SHF,20181026,141711,4231,214,-92,5
RB.SHF,20181026,141712,4231,58,-26,2
RB.SHF,20181026,141712,4231,58,0,2
RB.SHF,20181026,141713,4231,20,-14,2
RB.SHF,20181026,141713,4230,26,24,1
RB.SHF,20181026,141714,4230,6,2,1
RB.SHF,20181026,141714,4231,102,-48,2
RB.SHF,20181026,141715,4231,30,-22,5
RB.SHF,20181026,141715,4231,8,2,4
RB.SHF,20181026,141716,4231,48,40,4
RB.SHF,20181026,141716,4231,20,4,4
RB.SHF,20181026,141717,4230,114,76,1
RB.SHF,20181026,141717,4231,40,26,4
RB.SHF,20181026,141718,4231,56,44,4
RB.SHF,20181026,141718,4231,50,38,4
RB.SHF,20181026,141719,4231,26,16,4
RB.SHF,20181026,141720,4231,42,14,4
RB.SHF,20181026,141721,4231,916,342,1
RB.SHF,20181026,141721,4231,120,22,1
RB.SHF,20181026,141722,4231,36,24,1
RB.SHF,20181026,141722,4231,24,14,1
RB.SHF,20181026,141723,4231,30,6,1
RB.SHF,20181026,141723,4231,146,-78,5
RB.SHF,20181026,141724,4231,84,40,1
RB.SHF,20181026,141725,4231,6,0,3
RB.SHF,20181026,141725,4231,62,-10,5
RB.SHF,20181026,141726,4231,16,10,1
RB.SHF,20181026,141726,4231,24,6,1
RB.SHF,20181026,141727,4231,56,38,1
RB.SHF,20181026,141727,4231,72,26,1
RB.SHF,20181026,141728,4232,40,-6,2
RB.SHF,20181026,141728,4231,24,-16,5
RB.SHF,20181026,141729,4231,8,6,1
RB.SHF,20181026,141729,4231,34,32,1
RB.SHF,20181026,141730,4232,90,44,4
RB.SHF,20181026,141731,4232,38,-26,2
RB.SHF,20181026,141731,4231,14,0,3
RB.SHF,20181026,141732,4231,14,8,1
RB.SHF,20181026,141732,4231,12,-2,5
RB.SHF,20181026,141733,4231,16,-2,5
RB.SHF,20181026,141733,4231,324,138,1
RB.SHF,20181026,141734,4231,44,14,1
RB.SHF,20181026,141734,4231,24,-24,8
RB.SHF,20181026,141735,4231,54,-22,2
RB.SHF,20181026,141735,4231,54,0,6
RB.SHF,20181026,141736,4230,2,0,3
RB.SHF,20181026,141736,4231,4,-4,8
RB.SHF,20181026,141737,4230,26,-12,5
RB.SHF,20181026,141737,4230,268,196,1
RB.SHF,20181026,141738,4230,2,0,3
RB.SHF,20181026,141738,4230,20,-2,5
RB.SHF,20181026,141739,4230,8,2,1
RB.SHF,20181026,141739,4230,32,28,1
RB.SHF,20181026,141740,4230,10,8,1
RB.SHF,20181026,141740,4230,8,2,1
RB.SHF,20181026,141741,4231,452,-172,2
RB.SHF,20181026,141741,4231,38,-8,5
RB.SHF,20181026,141742,4231,36,-26,5
RB.SHF,20181026,141742,4231,104,-100,5
RB.SHF,20181026,141743,4231,32,-24,5
RB.SHF,20181026,141743,4231,24,-14,5
RB.SHF,20181026,141744,4231,24,-10,5
RB.SHF,20181026,141744,4231,82,48,1
RB.SHF,20181026,141745,4231,12,-2,5
RB.SHF,20181026,141745,4232,602,150,4
RB.SHF,20181026,141746,4231,52,-22,5
RB.SHF,20181026,141746,4231,74,14,1
RB.SHF,20181026,141747,4231,14,-8,5
RB.SHF,20181026,141747,4231,142,-24,5
RB.SHF,20181026,141748,4231,74,-52,5
RB.SHF,20181026,141748,4231,4,-4,8
RB.SHF,20181026,141749,4231,10,-4,5
RB.SHF,20181026,141749,4231,68,-64,5
RB.SHF,20181026,141750,4231,104,38,1
RB.SHF,20181026,141750,4232,412,0,6
RB.SHF,20181026,141751,4231,26,-4,5
RB.SHF,20181026,141751,4232,32,-4,2
RB.SHF,20181026,141752,4232,12,-2,2
RB.SHF,20181026,141752,4232,12,0,2
RB.SHF,20181026,141753,4231,48,-40,5
RB.SHF,20181026,141753,4231,16,-14,5
RB.SHF,20181026,141754,4231,474,70,1
RB.SHF,20181026,141754,4231,128,58,4
RB.SHF,20181026,141754,4231,128,0,4
RB.SHF,20181026,141755,4230,20,0,3
RB.SHF,20181026,141756,4231,12,0,6
RB.SHF,20181026,141756,4230,10,10,7
RB.SHF,20181026,141757,4230,2,2,7
RB.SHF,20181026,141757,4230,24,0,3
RB.SHF,20181026,141758,4231,8,4,4
RB.SHF,20181026,141758,4231,24,4,4
RB.SHF,20181026,141759,4230,2,2,7
RB.SHF,20181026,141759,4230,2,0,3
RB.SHF,20181026,141800,4231,116,86,4
RB.SHF,20181026,141800,4231,100,32,4
RB.SHF,20181026,141801,4231,84,58,4
RB.SHF,20181026,141801,4230,30,6,1
RB.SHF,20181026,141802,4230,244,176,1
RB.SHF,20181026,141802,4231,102,0,6
RB.SHF,20181026,141803,4231,294,32,1
RB.SHF,20181026,141803,4231,46,22,1
RB.SHF,20181026,141804,4231,16,8,1
RB.SHF,20181026,141805,4231,32,6,1
RB.SHF,20181026,141805,4231,122,-4,5
RB.SHF,20181026,141806,4231,6,-4,5
RB.SHF,20181026,141806,4231,46,-18,5
RB.SHF,20181026,141807,4231,72,-48,5
RB.SHF,20181026,141807,4231,26,8,1
RB.SHF,20181026,141808,4231,16,10,4
RB.SHF,20181026,141808,4231,4,4,7
RB.SHF,20181026,141809,4231,4,0,6
RB.SHF,20181026,141809,4231,2,2,7
RB.SHF,20181026,141810,4231,38,32,4
RB.SHF,20181026,141810,4231,36,10,4
RB.SHF,20181026,141811,4230,4,0,3
RB.SHF,20181026,141811,4230,24,-24,8
RB.SHF,20181026,141812,4231,20,-16,2
RB.SHF,20181026,141813,4230,66,-42,5
RB.SHF,20181026,141813,4230,738,-232,5
RB.SHF,20181026,141815,4229,28,0,3
RB.SHF,20181026,141815,4230,8,-4,2
RB.SHF,20181026,141816,4229,28,-8,5
RB.SHF,20181026,141816,4230,94,-44,2
RB.SHF,20181026,141817,4229,14,-4,5
RB.SHF,20181026,141817,4229,18,-4,5
RB.SHF,20181026,141818,4229,56,6,1
RB.SHF,20181026,141818,4230,18,12,4
RB.SHF,20181026,141819,4229,10,6,1
RB.SHF,20181026,141819,4229,88,22,1
RB.SHF,20181026,141820,4229,6,0,3
RB.SHF,20181026,141820,4230,14,-4,2
RB.SHF,20181026,141821,4229,2,0,3
RB.SHF,20181026,141821,4229,12,12,7
RB.SHF,20181026,141822,4229,48,30,1
RB.SHF,20181026,141822,4230,32,6,4
RB.SHF,20181026,141823,4229,24,2,1
RB.SHF,20181026,141823,4229,88,-22,5
RB.SHF,20181026,141824,4229,14,4,1
RB.SHF,20181026,141824,4229,30,18,1
RB.SHF,20181026,141825,4230,42,26,4
RB.SHF,20181026,141825,4229,20,16,1
RB.SHF,20181026,141826,4229,42,4,1
RB.SHF,20181026,141827,4229,154,112,1
RB.SHF,20181026,141827,4229,70,-52,5
RB.SHF,20181026,141828,4229,26,-14,5
RB.SHF,20181026,141828,4229,40,-4,5
RB.SHF,20181026,141829,4229,10,-6,5
RB.SHF,20181026,141829,4229,10,-4,5
RB.SHF,20181026,141830,4229,12,-4,5
RB.SHF,20181026,141830,4229,10,8,1
RB.SHF,20181026,141831,4229,22,8,1
RB.SHF,20181026,141831,4229,10,-2,5
RB.SHF,20181026,141832,4229,44,-8,5
RB.SHF,20181026,141832,4228,154,-94,5
RB.SHF,20181026,141833,4228,50,-40,5
RB.SHF,20181026,141833,4228,124,6,1
RB.SHF,20181026,141834,4228,22,8,1
RB.SHF,20181026,141834,4228,6,0,3
RB.SHF,20181026,141835,4229,28,4,4
RB.SHF,20181026,141835,4228,8,-2,5
RB.SHF,20181026,141836,4228,60,6,1
RB.SHF,20181026,141836,4228,20,6,1
RB.SHF,20181026,141837,4229,10,4,4
RB.SHF,20181026,141837,4229,34,18,4
RB.SHF,20181026,141838,4228,44,2,1
RB.SHF,20181026,141838,4228,48,-18,5
RB.SHF,20181026,141839,4228,10,0,3
RB.SHF,20181026,141839,4228,20,-2,5
RB.SHF,20181026,141840,4228,8,0,3
RB.SHF,20181026,141840,4228,18,4,1
RB.SHF,20181026,141841,4228,6,0,3
RB.SHF,20181026,141841,4228,28,-16,5
RB.SHF,20181026,141842,4229,14,-12,2
RB.SHF,20181026,141842,4228,18,-2,5
RB.SHF,20181026,141843,4228,22,-10,5
RB.SHF,20181026,141843,4228,408,-206,5
RB.SHF,20181026,141844,4227,38,-34,5
RB.SHF,20181026,141844,4228,146,-36,2
RB.SHF,20181026,141845,4227,2,0,3
RB.SHF,20181026,141845,4228,6,0,6
RB.SHF,20181026,141846,4229,72,-18,2
RB.SHF,20181026,141846,4229,36,24,4
RB.SHF,20181026,141847,4228,6,2,1
RB.SHF,20181026,141847,4228,8,0,3
RB.SHF,20181026,141849,4228,22,-16,5
RB.SHF,20181026,141849,4229,8,-2,2
RB.SHF,20181026,141850,4228,134,-132,5
RB.SHF,20181026,141850,4229,172,-32,2
RB.SHF,20181026,141850,4229,172,0,2
RB.SHF,20181026,141851,4229,4,2,4
RB.SHF,20181026,141852,4228,18,2,1
RB.SHF,20181026,141852,4228,8,6,1
RB.SHF,20181026,141853,4228,8,6,1
RB.SHF,20181026,141853,4228,4,2,1
RB.SHF,20181026,141854,4228,10,-2,5
RB.SHF,20181026,141854,4228,16,6,1
RB.SHF,20181026,141855,4228,204,196,1
RB.SHF,20181026,141855,4228,8,6,1
RB.SHF,20181026,141856,4228,8,4,1
RB.SHF,20181026,141856,4228,20,18,1
RB.SHF,20181026,141857,4228,28,8,1
RB.SHF,20181026,141857,4228,68,30,1
RB.SHF,20181026,141858,4229,2,2,7
RB.SHF,20181026,141858,4228,80,20,1
RB.SHF,20181026,141859,4228,64,22,1
RB.SHF,20181026,141859,4228,8,4,1
RB.SHF,20181026,141900,4228,24,24,7
RB.SHF,20181026,141901,4228,14,4,1
RB.SHF,20181026,141901,4229,134,68,4
RB.SHF,20181026,141902,4228,12,0,3
RB.SHF,20181026,141902,4228,28,22,1
RB.SHF,20181026,141903,4228,24,6,4
RB.SHF,20181026,141903,4229,6,0,6
RB.SHF,20181026,141904,4228,2,2,7
RB.SHF,20181026,141904,4228,6,2,1
RB.SHF,20181026,141905,4228,48,-10,5
RB.SHF,20181026,141905,4228,12,0,3
RB.SHF,20181026,141906,4227,1006,-708,5
RB.SHF,20181026,141906,4228,26,6,4
RB.SHF,20181026,141907,4227,1054,-636,5
RB.SHF,20181026,141907,4227,4,-2,2
RB.SHF,20181026,141908,4226,170,-24,5
RB.SHF,20181026,141908,4225,76,-66,5
RB.SHF,20181026,141909,4225,350,-90,5
RB.SHF,20181026,141909,4226,16,-2,2
RB.SHF,20181026,141910,4225,48,18,1
RB.SHF,20181026,141910,4225,118,-4,5
RB.SHF,20181026,141911,4225,100,-10,5
RB.SHF,20181026,141911,4225,52,-20,5
RB.SHF,20181026,141912,4225,56,-24,5
RB.SHF,20181026,141912,4226,42,-20,2
RB.SHF,20181026,141913,4225,30,-6,5
RB.SHF,20181026,141913,4226,14,-4,2
RB.SHF,20181026,141914,4225,8,6,1
RB.SHF,20181026,141914,4225,26,2,1
RB.SHF,20181026,141915,4225,28,-6,5
RB.SHF,20181026,141915,4225,20,4,1
RB.SHF,20181026,141916,4225,76,12,1
RB.SHF,20181026,141916,4226,4,0,6
RB.SHF,20181026,141917,4226,212,-202,2
RB.SHF,20181026,141917,4225,20,-6,5
RB.SHF,20181026,141918,4226,56,-38,2
RB.SHF,20181026,141918,4225,44,-8,5
RB.SHF,20181026,141919,4225,64,-18,5
RB.SHF,20181026,141919,4225,52,10,1
RB.SHF,20181026,141920,4226,234,50,4
RB.SHF,20181026,141920,4224,50,38,1
RB.SHF,20181026,141921,4225,290,-46,2
RB.SHF,20181026,141921,4225,210,-128,2
RB.SHF,20181026,141922,4225,134,50,1
RB.SHF,20181026,141922,4226,36,16,4
RB.SHF,20181026,141923,4225,92,44,1
RB.SHF,20181026,141923,4225,122,-8,5
RB.SHF,20181026,141924,4225,34,0,3
RB.SHF,20181026,141924,4225,8,-6,5
RB.SHF,20181026,141925,4225,4,0,3
RB.SHF,20181026,141925,4225,12,6,1
RB.SHF,20181026,141926,4225,16,0,3
RB.SHF,20181026,141926,4225,68,42,1
RB.SHF,20181026,141927,4226,6,2,4
RB.SHF,20181026,141927,4225,190,160,1
RB.SHF,20181026,141928,4226,4,-4,8
RB.SHF,20181026,141928,4225,60,-18,5
RB.SHF,20181026,141929,4225,164,-50,5
RB.SHF,20181026,141929,4225,46,-2,2
RB.SHF,20181026,141930,4225,20,-6,2
RB.SHF,20181026,141931,4224,192,-188,5
RB.SHF,20181026,141931,4225,712,-602,2
RB.SHF,20181026,141932,4225,280,-142,5
RB.SHF,20181026,141933,4225,40,-10,5
RB.SHF,20181026,141933,4225,72,-36,5
RB.SHF,20181026,141934,4225,44,-10,5
RB.SHF,20181026,141934,4225,42,-34,5
RB.SHF,20181026,141935,4225,94,-6,5
RB.SHF,20181026,141935,4225,46,-6,5
RB.SHF,20181026,141936,4225,42,-8,5
RB.SHF,20181026,141937,4226,10,2,4
RB.SHF,20181026,141937,4225,16,-4,5
RB.SHF,20181026,141937,4225,16,0,5
RB.SHF,20181026,141938,4225,22,-18,5
RB.SHF,20181026,141939,4225,2,2,7
RB.SHF,20181026,141940,4225,8,4,1
RB.SHF,20181026,141940,4225,6,4,1
RB.SHF,20181026,141941,4225,14,10,1
RB.SHF,20181026,141941,4226,16,14,4
RB.SHF,20181026,141942,4225,110,36,1
RB.SHF,20181026,141942,4225,32,14,1
RB.SHF,20181026,141943,4225,106,14,1
RB.SHF,20181026,141943,4225,22,6,1
RB.SHF,20181026,141944,4225,8,6,1
RB.SHF,20181026,141944,4225,2,2,7
RB.SHF,20181026,141945,4226,26,8,4
RB.SHF,20181026,141945,4226,156,84,4
RB.SHF,20181026,141946,4226,18,4,1
RB.SHF,20181026,141946,4226,40,2,1
RB.SHF,20181026,141947,4226,126,10,1
RB.SHF,20181026,141947,4226,10,2,1
RB.SHF,20181026,141948,4226,4,2,1
RB.SHF,20181026,141948,4226,266,-56,5
RB.SHF,20181026,141949,4226,48,10,1
RB.SHF,20181026,141949,4226,30,10,1
RB.SHF,20181026,141950,4226,20,-8,5
RB.SHF,20181026,141950,4226,4,-2,5
RB.SHF,20181026,141951,4226,4,-2,5
RB.SHF,20181026,141951,4226,8,-4,5
RB.SHF,20181026,141952,4226,10,-4,5
RB.SHF,20181026,141952,4226,12,0,3
RB.SHF,20181026,141953,4226,4,-2,5
RB.SHF,20181026,141953,4226,2,-2,8
RB.SHF,20181026,141954,4226,16,-16,8
RB.SHF,20181026,141954,4226,30,24,1
RB.SHF,20181026,141955,4226,20,12,1
RB.SHF,20181026,141955,4226,10,2,1
RB.SHF,20181026,141956,4226,2,2,7
RB.SHF,20181026,141956,4226,62,36,1
RB.SHF,20181026,141957,4226,58,-28,5
RB.SHF,20181026,141957,4226,10,6,1
RB.SHF,20181026,141958,4226,114,-16,5
RB.SHF,20181026,141958,4226,24,-14,5
RB.SHF,20181026,141959,4227,12,0,6
RB.SHF,20181026,141959,4226,218,62,1
RB.SHF,20181026,142000,4226,40,-18,5
RB.SHF,20181026,142000,4226,8,0,6
RB.SHF,20181026,142001,4226,14,-4,2
RB.SHF,20181026,142002,4226,52,-22,2
RB.SHF,20181026,142002,4226,28,14,4
RB.SHF,20181026,142003,4226,56,42,4
RB.SHF,20181026,142003,4225,10,0,3
RB.SHF,20181026,142004,4225,36,34,1
RB.SHF,20181026,142004,4226,12,-6,2
RB.SHF,20181026,142005,4225,2,0,3
RB.SHF,20181026,142005,4225,652,154,1
RB.SHF,20181026,142006,4225,52,-30,5
RB.SHF,20181026,142006,4225,24,-12,5
RB.SHF,20181026,142007,4225,24,2,1
RB.SHF,20181026,142007,4225,424,298,1
RB.SHF,20181026,142008,4225,8,8,7
RB.SHF,20181026,142008,4224,392,-194,5
RB.SHF,20181026,142009,4224,126,88,1
RB.SHF,20181026,142009,4224,16,2,1
RB.SHF,20181026,142010,4224,138,4,1
RB.SHF,20181026,142011,4225,376,-90,2
RB.SHF,20181026,142011,4224,82,46,1
RB.SHF,20181026,142012,4224,742,244,4
RB.SHF,20181026,142012,4223,22,-16,5
RB.SHF,20181026,142013,4223,126,-22,5
RB.SHF,20181026,142013,4223,170,50,1
RB.SHF,20181026,142014,4223,52,-22,5
RB.SHF,20181026,142014,4223,360,-40,5
RB.SHF,20181026,142015,4223,144,8,1
RB.SHF,20181026,142015,4223,16,14,1
RB.SHF,20181026,142016,4224,14,6,4
RB.SHF,20181026,142016,4224,78,22,4
RB.SHF,20181026,142017,4223,130,120,1
RB.SHF,20181026,142017,4224,16,6,4
RB.SHF,20181026,142018,4224,32,4,4
RB.SHF,20181026,142018,4224,744,572,4
RB.SHF,20181026,142019,4224,2,0,3
RB.SHF,20181026,142019,4224,8,2,1
RB.SHF,20181026,142020,4225,90,-66,2
RB.SHF,20181026,142020,4224,58,48,1
RB.SHF,20181026,142021,4224,10,-2,5
RB.SHF,20181026,142021,4225,118,2,4
RB.SHF,20181026,142022,4224,6,-2,5
RB.SHF,20181026,142022,4225,100,26,4
RB.SHF,20181026,142023,4225,32,16,4
RB.SHF,20181026,142023,4225,132,44,4
RB.SHF,20181026,142024,4225,28,-12,5
RB.SHF,20181026,142024,4225,6,-2,5
RB.SHF,20181026,142025,4225,16,2,1
RB.SHF,20181026,142025,4225,120,2,1
RB.SHF,20181026,142026,4225,6,4,1
RB.SHF,20181026,142026,4226,14,-2,2
RB.SHF,20181026,142027,4225,8,4,1
RB.SHF,20181026,142027,4226,10,-10,8
RB.SHF,20181026,142028,4225,12,10,1
RB.SHF,20181026,142028,4225,18,6,1
RB.SHF,20181026,142029,4226,12,6,4
RB.SHF,20181026,142029,4225,6,2,1
RB.SHF,20181026,142030,4225,4,2,1
RB.SHF,20181026,142030,4226,4,-4,8
RB.SHF,20181026,142031,4226,40,12,4
RB.SHF,20181026,142031,4225,26,-10,5
RB.SHF,20181026,142032,4226,62,8,4
RB.SHF,20181026,142032,4226,38,32,4
RB.SHF,20181026,142033,4225,4,0,3
RB.SHF,20181026,142034,4225,2,2,7
RB.SHF,20181026,142034,4226,136,128,4
RB.SHF,20181026,142035,4225,18,-2,5
RB.SHF,20181026,142035,4225,4,0,3
RB.SHF,20181026,142036,4225,8,8,7
RB.SHF,20181026,142036,4225,16,0,3
RB.SHF,20181026,142037,4225,14,10,1
RB.SHF,20181026,142037,4225,10,6,1
RB.SHF,20181026,142038,4226,4,0,6
RB.SHF,20181026,142038,4225,20,18,1
RB.SHF,20181026,142039,4225,130,102,1
RB.SHF,20181026,142039,4225,14,8,1
RB.SHF,20181026,142040,4225,16,12,1
RB.SHF,20181026,142040,4225,36,8,1
RB.SHF,20181026,142041,4225,6,6,7
RB.SHF,20181026,142042,4225,104,-20,5
RB.SHF,20181026,142042,4225,4,4,7
RB.SHF,20181026,142043,4225,12,4,1
RB.SHF,20181026,142043,4226,36,4,4
RB.SHF,20181026,142044,4226,4,2,4
RB.SHF,20181026,142044,4226,116,10,4
RB.SHF,20181026,142045,4225,20,12,1
RB.SHF,20181026,142046,4225,12,-12,8
RB.SHF,20181026,142046,4225,10,-2,5
RB.SHF,20181026,142047,4225,110,54,1
RB.SHF,20181026,142047,4225,110,0,1
RB.SHF,20181026,142048,4225,64,2,1
RB.SHF,20181026,142048,4225,72,-30,5
RB.SHF,20181026,142049,4226,2,0,6
RB.SHF,20181026,142049,4225,26,2,1
RB.SHF,20181026,142050,4225,16,-2,5
RB.SHF,20181026,142050,4225,60,-2,5
RB.SHF,20181026,142051,4225,114,104,1
RB.SHF,20181026,142051,4225,2,2,7
RB.SHF,20181026,142052,4224,30,24,1
RB.SHF,20181026,142052,4224,30,0,1
RB.SHF,20181026,142053,4225,4,0,6
RB.SHF,20181026,142054,4225,204,160,4
RB.SHF,20181026,142054,4225,38,-6,2
RB.SHF,20181026,142055,4225,12,-6,5
RB.SHF,20181026,142055,4225,6,0,3
RB.SHF,20181026,142056,4226,10,-2,2
RB.SHF,20181026,142056,4226,690,-434,2
RB.SHF,20181026,142057,4225,418,-12,5
RB.SHF,20181026,142057,4225,4,-4,8
RB.SHF,20181026,142058,4226,24,16,4
RB.SHF,20181026,142058,4227,16,0,6
RB.SHF,20181026,142059,4226,20,-16,2
RB.SHF,20181026,142059,4226,8,-8,8
RB.SHF,20181026,142100,4226,32,-30,5
RB.SHF,20181026,142100,4226,44,-14,5
RB.SHF,20181026,142101,4226,16,12,1
RB.SHF,20181026,142102,4226,42,-26,5
RB.SHF,20181026,142102,4226,42,0,5
RB.SHF,20181026,142103,4227,52,12,4
RB.SHF,20181026,142103,4227,58,26,4
RB.SHF,20181026,142103,4227,58,0,4
RB.SHF,20181026,142104,4227,8,0,6
RB.SHF,20181026,142105,4227,8,-2,2
RB.SHF,20181026,142105,4227,12,-4,2
RB.SHF,20181026,142106,4226,204,-122,5
RB.SHF,20181026,142107,4227,14,-2,2
RB.SHF,20181026,142107,4226,82,22,1
RB.SHF,20181026,142108,4227,10,4,4
RB.SHF,20181026,142108,4226,34,-28,5
RB.SHF,20181026,142109,4227,10,0,6
RB.SHF,20181026,142110,4226,2,0,3
RB.SHF,20181026,142110,4227,302,-72,2
RB.SHF,20181026,142111,4227,2,0,3
RB.SHF,20181026,142111,4227,8,-2,5
RB.SHF,20181026,142112,4227,550,-456,5
RB.SHF,20181026,142112,4227,550,0,5
RB.SHF,20181026,142113,4227,2,0,6
RB.SHF,20181026,142113,4227,22,-2,2
RB.SHF,20181026,142114,4226,394,-78,5
RB.SHF,20181026,142114,4227,40,0,6
RB.SHF,20181026,142115,4226,12,0,3
RB.SHF,20181026,142115,4227,6,-4,2
RB.SHF,20181026,142116,4226,2,0,3
RB.SHF,20181026,142116,4229,3054,652,4
RB.SHF,20181026,142117,4232,3058,832,4
RB.SHF,20181026,142117,4230,622,-184,5
RB.SHF,20181026,142118,4231,120,-26,2
RB.SHF,20181026,142118,4232,82,12,4
RB.SHF,20181026,142119,4232,72,-42,2
RB.SHF,20181026,142119,4232,78,-38,2
RB.SHF,20181026,142120,4231,536,136,1
RB.SHF,20181026,142120,4232,114,22,4
RB.SHF,20181026,142121,4232,32,14,4
RB.SHF,20181026,142121,4232,62,14,4
RB.SHF,20181026,142122,4232,818,208,4
RB.SHF,20181026,142122,4231,232,176,1
RB.SHF,20181026,142123,4231,62,-4,2
RB.SHF,20181026,142123,4231,162,84,4
RB.SHF,20181026,142124,4230,24,16,1
RB.SHF,20181026,142124,4230,68,24,1
RB.SHF,20181026,142125,4231,200,68,4
RB.SHF,20181026,142125,4233,2428,1068,4
RB.SHF,20181026,142126,4232,992,584,1
RB.SHF,20181026,142126,4230,400,198,1
RB.SHF,20181026,142127,4231,72,40,1
RB.SHF,20181026,142127,4231,128,-10,2
RB.SHF,20181026,142128,4230,214,54,1
RB.SHF,20181026,142128,4230,176,78,4
RB.SHF,20181026,142129,4229,280,-118,2
RB.SHF,20181026,142130,4230,8,2,4
RB.SHF,20181026,142130,4230,202,-48,2
RB.SHF,20181026,142131,4230,4,-2,5
RB.SHF,20181026,142131,4231,30,-16,2
RB.SHF,20181026,142132,4230,30,2,1
RB.SHF,20181026,142132,4231,6,2,4
RB.SHF,20181026,142133,4231,6,2,4
RB.SHF,20181026,142133,4230,16,4,1
RB.SHF,20181026,142134,4230,52,-46,5
RB.SHF,20181026,142135,4230,26,-4,5
RB.SHF,20181026,142135,4231,40,-10,2
RB.SHF,20181026,142136,4231,32,-26,2
RB.SHF,20181026,142136,4231,228,0,6
RB.SHF,20181026,142137,4231,44,2,4
RB.SHF,20181026,142137,4230,20,0,3
RB.SHF,20181026,142138,4230,60,-20,5
RB.SHF,20181026,142138,4231,56,-20,2
RB.SHF,20181026,142139,4230,4,0,3
RB.SHF,20181026,142139,4230,46,8,1
RB.SHF,20181026,142140,4230,12,-4,5
RB.SHF,20181026,142140,4230,12,-2,5
RB.SHF,20181026,142141,4231,22,-10,2
RB.SHF,20181026,142141,4231,20,10,4
RB.SHF,20181026,142142,4230,54,10,1
RB.SHF,20181026,142142,4230,214,114,1
RB.SHF,20181026,142143,4230,2,0,3
RB.SHF,20181026,142143,4230,82,56,1
RB.SHF,20181026,142144,4229,10,10,7
RB.SHF,20181026,142145,4231,134,-48,2
RB.SHF,20181026,142145,4231,104,-22,2
RB.SHF,20181026,142146,4231,20,-12,2
RB.SHF,20181026,142146,4230,26,6,1
RB.SHF,20181026,142147,4230,4,4,7
RB.SHF,20181026,142147,4231,26,10,4
RB.SHF,20181026,142148,4230,22,12,1
RB.SHF,20181026,142148,4231,126,14,4
RB.SHF,20181026,142149,4230,8,6,1
RB.SHF,20181026,142149,4231,84,-8,2
RB.SHF,20181026,142150,4231,12,2,4
RB.SHF,20181026,142150,4231,34,0,6
RB.SHF,20181026,142151,4231,188,44,4
RB.SHF,20181026,142151,4231,12,8,1
RB.SHF,20181026,142152,4231,2,0,3
RB.SHF,20181026,142153,4231,68,36,1
RB.SHF,20181026,142153,4232,44,40,4
RB.SHF,20181026,142154,4232,144,108,4
RB.SHF,20181026,142154,4232,40,14,4
